"vacancy_url","id","vacancy_name","text_clean","skills_final","experience_years_min"
https://hh.ru/vacancy/129676746,9714,Data Scientist / Machine Learning Engineer в Управление стратегии и развития корпоративного бизнеса,"о команде: мы развиваем направление продвинутой аналитики в корпоративном блоке крупного банка. наша цель — создавать интеллектуальные инструменты и модели для глубокого понимания клиентов, автоматизации процессов и увеличения эффективности бизнеса. ты станешь ключевым участником кросс-функциональной команды, отвечающим за полный жизненный цикл ml-моделей — от исследования и прототипирования до промышленной эксплуатации и мониторинга. твои модели будут напрямую влиять на ключевые бизнес-метрики: удержание клиентов, увеличение кросс-продаж и персонализацию сервисов. ключевые задачи и обязанности: разработка и валидация ml-моделей: создание и обучение ml-моделей для прогнозирования оттока корпоративных клиентов (churn prediction), сегментации клиентской базы (clustering), рекомендаций продуктов (next best offer) и склонности к приобретению продуктов (propensity). выбор алгоритмов, оценка качества ml-моделей и тюнинг гиперпараметров вывод моделей в продакшен: индустриализация решений, создание эффективных пайплайнов обработки данных и инференса, интеграция в crm кампании mlops и мониторинг: участие в построении и поддержке процессов mlops. реализация мониторинга качества данных и стабильности предсказаний моделей в production-среде. пост-продакшен анализ: анализ бизнес-эффективности развернутых моделей, итеративное улучшение решений. командная работа: активное взаимодействие с data analyst для глубокого понимания бизнес-контекста и feature engineering, с data engineer — по вопросам пайплайнов данных, с ai engineer — для вывода результатов ml моделей в ai решения, использования возможностей ai в обучении моделей. мы ждем от кандидата (требования): высшее образование в it/математике/data science опыт 2–4 года в ml-проектах, желательно в банкинге/финтехе с фокусом на кластеризацию, прогноз оттоков, продуктовые предложения опыт коммерческой разработки на python (pandas, numpy, scikit-learn, xgboost, lightgbm, catboost) от 2-х лет. глубокое понимание методов машинного обучения, их применимости и ограничений для задач классификации, регрессии, кластеризации. опыт работы с sql для извлечения и трансформации данных. понимание полного цикла жизни ml-модели и основ mlops. практический опыт подготовки ml-моделей к продакшену (сериализация, оптимизация, документирование). умение работать с системами контроля версий (git).","['python', 'pandas', 'numpy', 'scikit-learn', 'xgboost', 'lightgbm', 'catboost', 'sql']",3.0
https://hh.ru/vacancy/129589216,9718,Аналитик данных отдела стратегического маркетинга,"компания «балтийский химический комплекс» – часть крупнейшего флагманского инвестиционного проекта современной россии по созданию уникального комплекса по переработке этансодержащего газа (кпэг), объединяющего в себе газопереработку и газохимию (газохимический комплекс), и сжижение природного газа. обязанности: • организация, оптимизация и систематическое развитие внутренних баз данных по маркетинговой информации, обеспечение их эффективного использования в рамках аналитических моделей. • сбор, систематизация и анализ данных по глобальному рынку полиэтилена по сегментам переработки, отраслям конечного спроса, продуктовым группам. • сбор, систематизация и анализ данных по изменениям ландшафта предложения на глобальном рынке полиэтилена (новые проекты по производству полиэтилена, расширение производственных мощностей, закрытие производств, модернизация заводов). • сбор, систематизация и анализ макроэкономических данных. • анализ конкурентоспособности мировых производств полиэтилена, а также других нефтегазохимических продуктов в рамках проектов развития. • подготовка периодических отчетов по региональным рынкам полиэтилена. • развитие внутренних ит-инструментов коммерческого блока. • анализ лучших практик отрасли и проработка применения ит-инструментов повышающих операционную эффективность коммерческого блока. • сопровождение внедрения общекорпоративных и функциональных ит-инструментов коммерческого блока. • аналитическая поддержка в рамках проведения собственных маркетинговых исследований. • аналитическая поддержка в рамках формирования маркетинговой стратегии. • аналитическая поддержка в рамках процессов долгосрочного прогнозирования ключевых показателей рынка. • аналитическая поддержка в рамках первичного изучения рынков новых продуктов в контексте проектов перспективного развития. • участие в процессах анализа, разработки и оптимизации бизнес-процессов коммерческого блока компании. • участие в процессах стандартизации и документирования процессной структуры коммерческого блока. • участие в процессах бюджетирования. требования: высшее образование (предпочтительно: экономика, нефтехимия, информационные технологии). опыт работы в сфере аналитики рыночных данных в отраслях, связанных с коммодити-продукцией (нефтехимия, металлургия, сельское хозяйство и др.), отраслевом и/или ит-консалтинге, отраслевой аналитике банков. опыт построения прогнозных моделей цен на продукцию, отраслевых балансов спроса и предложения. готовность к периодические командировкам (в том числе зарубежным) для участия в отраслевых конференциях и выставках. ms excel (пакет анализа данных, vba, power query); программирование на python (анализ и визуализация данных, парсинг, ml-модели); желательны базовые навыки sql, навыки работы с нейросетями для сбора и анализа данных и навыки работы с bi-системами. английский (не ниже b1), будет преимуществом знание китайского либо иного иностранного языка с большим количеством носителей на уровне a2 и выше. умение работать в команде, внимательность, вежливость, опыт ведения деловой переписки (в т.ч. на иностранном языке). условия: официальное трудоустройство в компанию ""балтийский химический комплекс"", срочный договор до 2028 г. комфортный офис бц верейская плаза (15 минут на корпоративном автобусе от метро славянский бульвар или 15 минут пешком от метро давыдково). график работы 5/2, 9:00 - 18:00; официальная заработная плата и премии; дмс после испытательного срока для работника и детей до 18 лет; корпоративные скидки у партнеров.","['ms excel (пакет анализа данных, vba, power query)', 'программирование на python (анализ и визуализация данных, парсинг, ml-модели)', 'базовые навыки sql']",3.0
https://hh.ru/vacancy/128729209,9725,Middle Data Engineer (Москва),"компания «ай-теко» - ведущий российский системный интегратор и поставщик информационных технологий для корпоративных заказчиков. активно действует на рынке it россии с 1997 года, входит в топ-400 крупнейших российских компаний, топ-10 крупнейших it-компаний россии. в связи с активным развитием внутренних проектов в компании открыта вакансия middle data engineer строго оконченное высшее образование!!! стд на 3 мес!!! требования: - опыт работы в роли data engineer ≈ 3 года; - опыт работы со всеми указанными инструментами по направлению hadoop: hdfs, mapreduce, yarn, hadoop common, apache tez, apache hive и/или spark sql, apache kafka; - опыт работы с реляционными бд (oracle db и/или postgresql (предпочтительно) и/или mysql) и понимание общих концепций работы рсубд (нормальные формы, scd, звезды/снежинки); - уверенные знания sql и опыт оптимизации производительности sql запросов (в т.ч. оконные функции, pivot, анализ плана запросов, грамотное использование индексов); - понимание концепций проектирование data engineer (кимбалл/имнон, dv/anchor, лямбда/каппа); - опыт разработки на python - опыт разработки etl, elt - опыт участия в оптимизации процессов сбора, первичная обработка и хранение большого объема данных из различных типов источников; - опыт интеграции инфраструктурных компонент c сторонними системами; - опыт оптимизации моделей хранения данных; - опыт командной разработки с использованием программных продуктов confluence и jira; - опыт работы, как в каскадных (waterfall), так и в гибких методологиях (agile и/или devops и/или scrum) разработки. мы предлагаем: работу в стабильной компании, ""белую"" заработную плату; оформление в соответствии с тк рф с первого дня работы; расширенный социальный пакет: дмс (включая стоматологию), корпоративные скидки на посещение фитнес-клубов, футбольная и волейбольная секции; профессиональное обучение и развитие; яркая и насыщенная корпоративная жизнь; снабжаем всей необходимой современной техникой: мощный ноут привезут прямо в день оформления; москва, кутузовский пр,32 ✅ откликайся =) жду когда вместе порадуемся твоему офферу)","['python', 'etl', 'elt', 'hadoop hdfs', 'hadoop mapreduce', 'hadoop yarn', 'apache tez', 'apache hive', 'spark sql', 'apache kafka', 'oracle db', 'postgresql', 'mysql', 'sql', 'normalization', 'scd', 'star/snowflake schema', 'data engineering design concepts']",3.0
https://hh.ru/vacancy/129440464,9740,Data Engineer,"мы разрабатываем платформу конфиденциального машинного обучения и высоконагруженные сервисы данных, создающие конкурентное преимущество для бизнеса в области финтеха. нашими продуктами пользуются 80% банковского сектора россии. мы ищем старшего разработчика на spark и scala для участия в создании платформы машинного обучения чем предстоит заниматься разрабатывать mlops/automl платформы миграция сервисов платформы на новые версии библиотек scala/spark проектировать структуры хранения и представления данных разрабатывать промышленные сервисы распределенной обработки данных для поставки данных на платформу машинного обучения анализировать производительность и масштабировать продукты под возрастающую нагрузку писать юнит и интеграционные тесты, проводить code review что для этого нужно опыт разработки на scala от 2 лет опыт работы со spark понимание принципов оптимизации обработки данных (знание форматов хранения данных, понимание принципов работы join и т.д. понимание архитектуры и принципов работы spark-приложений навык работы с docker, kubernetes будет плюсом: опыт работы со sparkml знания особенностей spark разных версий опыт проектирования или работы с современными mlops платформами понимание принципов обучения ml-моделей знание python опыт работы с базами данных cassandra, scylla etc. *трудоустройство в аккредитованную ит-компанию ооо «единыйфактор"" работа в мегафоне – это: корпоративные программы обучения дмс со стоматологией * лидерство по покрытию в рф основано на анализе данных компании ооо «виго» в 2-м кв. 2025 года, а лидерство по скорости — в рейтинге крупнейших операторов связи россии — основано на анализе средней скорости мобильного интернета компании ооо «мегабитус» за 1-е полугодие 2025 года на территории рф. карта покрытия и другие подробности на megafon.ru.","['scala', 'spark', 'docker', 'kubernetes', 'sparkml', 'cassandra', 'scylla']",3.0
https://hh.ru/vacancy/129673073,13338,Junior Продуктовый аналитик,"привет! мы — команда магнит omni, крупнейшего офлайн-ритейлера в россии, который активно развивает e-commerce направление. мы создаём продукты, которые меняют рынок и улучшают опыт миллионов покупателей ✨ сейчас мы находимся к поисках продуктового аналитика. чем ты будешь заниматься проведением глубокой аналитики и установлением причин результатов маркетинговых кампаний исследованием клиентских данных и формированием гипотез для продуктового роста построением дашбордов, отчетов и визуализацией ключевых метрик для бизнеса выявлением факторов, влияющих на инкрементальные показатели активностей cvm разработкой прогнозных моделей финансовых показателей и презентацией результатов заказчикам чем мы пользуемся sql python (numpy, pandas, scipy, matplotlib) git jupyter notebook ms excel мы ожидаем уверенное написание сложных и оптимизированных sql-запросов владение python для анализа больших данных, трансформации и визуализации понимание основ статистики, a/b-тестирования и интерпретации экспериментов умение работать с финансовыми метриками и объяснять их бизнесу наличие опыта в ритейле или готовность быстро в нем разобраться мы предлагаем трудоустройство в аккредитованную it-компанию дмс со стоматологией и льготными условиями для членов семьи возможность работать удаленно, гибридно или в офисе корпоративные скидки от компании и партнеров ежегодную программу признания с ярким праздником и впечатляющим подарком поддержку в развитии через обучение, конференции и митапы it-комьюнити — среду, где быстрее находишь решения, делишься практиками, пробуешь новые роли и растешь от эксперта в стеке до лидера инициатив работу над масштабными продуктами и проектами социально-психологическую поддержку от более чем 370 специалистов по направлениям: юристы, психологи, врачи, финансовые и зож-советники развиваем сквозную программу лояльности, которая охватывает всех пользователей наших продуктов, сочетает всё промо и позволяет настраивать персональные предложения реализуем весь потенциал рекламных технологий и продуктов, чтобы помочь поставщикам и брендам зарабатывать больше вместе с магнитом делаем динамично растущий e-grocery сервис. доставка продуктов и других товаров из магазинов «магнит» через собственный сервис или наших партнёров строим маркетплейс федерального уровня с доставкой на следующий день и низкими ценами создаём платформу, которая объединяет все бизнес-вертикали и офлайн-каталог. наши пользователи знают её как приложение «магнит: акции и доставка» *по данным forbes, 2023 г. *e-grocery (продажа товаров повседневного спроса онлайн) ао «тандер» представляет бренд магнит омни ключевые навыки sql python","['sql', 'python', 'python (numpy, pandas, scipy, matplotlib)', 'git', 'jupyter notebook']",1.0
https://hh.ru/vacancy/130108319,9784,Data Scientist в Центр AI-маркетинга,"ai команда маркетинга и коммуникаций ищет data scientist в области nlp под задачи разработки ai-помощника маркетолога мы работаем над агентной системой, которая позволит быстро анализировать данные маркетинговых исследований, а также внутренние данные банка и формировать на их основе рекомендации по оптимизации продуктов / маркетинговых компаний / разработке маркетинговых стратегий обязанности анализ лучших рыночных практик в области анализа слабоструктурированных данных (хранение и извлечение данных, deep research, формирование рекомендаций) формирование беклога гипотез (отбор / скоринг) формирование подхода к тестированию гипотез (пайплайны для автоматизированной оценки большого количества альтернативных решений) разработка финального прототипа передача кода в пром команду для его внедрения взаимодействие с командой разработчиков и бизнес-заказчиками для уточнения требований и постановки задач. требования опыт разработки решений с использованием llm (python, генерация гипотез, построение пайплайнов, скоринг результатов на основе llm) опыт разработки решений с использованием rag / agentic rag опыт разработки решений с агентской логикой дообучение llm (в т.ч. lora), в т.ч. подготовка пайплайна, сборка и проверка датасетов, генерация синтетики опыт с разворачиванием моделей (docker, vllm). будет плюсом общее понимание маркетинговых исследований навыки быстрого анализа информации интерес к трендам в области llm (в курсе новинок, академических статей) опыт работ работы в крупных компаниях (общее понимание процессов) - не стартап. условия комфортный современный офис рядом с м. кутузовская, возможен гибридный формат работы ежегодный пересмотр зарплаты, квартальная и годовая премия корпоративный спортзал и зоны отдыха более 400 образовательных программ сберуниверситета для профессионального и карьерного развития программа адаптации и помощь руководителя на старте расширенный дмс, льготное страхование для семьи и корпоративная пенсионная программа льготная ипотека для сотрудников бесплатная подписка сберпрайм+, скидки на продукты компаний-партнеров вознаграждение за рекомендацию друзей в команду сбера. работа в сбере – это участие в развитии инноваций на базе ии акселераторы для стартапов, хакатоны и регулярные митапы от лидеров направлений креативные пространства для работы, спортзалы, зоны для отдыха и перезагрузки возможность найти союзников по любым интересам пао ""сбербанк россии""","['python', 'llm', 'rag', 'agentic rag', 'дообучение llm', 'docker', 'vllm']",3.0
https://hh.ru/vacancy/130132527,9796,Data Engineer,"freedom insurance – страховая компания, которая работает для удобства клиентов. мы предлагаем своим клиентам простое оформление электронных полисов на сайте, первую в казахстане страховую подписку, цифровые выплаты и другие онлайн сервисы. если вы хотите стать частью крутой и развивающейся компании – смело откликайтесь на нашу вакансию. пройдемся по основным задачам: создавать витрину данных для аналитиков и для мониторинга. подготовка датасетов на клиента, транзакцию с расчетом истории для построения скоринговых моделей. интеграция с поставщиками данных. постоянное улучшение мониторинга за качеством данных, процессами и оповещениями для проактивного и реактивного решения возникших проблем. вы подходите нам, если у вас есть: логическое мышление, аналитический склад ума. хорошие коммуникативные навыки. хорошее владение sql, python. будет плюсом, если у вас есть : опыт работы с docker, fastapi, опыт работы в рисках (банки) или cv. призовые места на олимпиадах по математике. плюсы быть с нами: официальное трудоустройство стабильный доход + бонусы современный офис корпоративные скидки на фитнес скидки на обучение специальные предложения от компаний freedom holding corp медицинская страховка ключевые навыки sql анализ данных базы данных","['sql', 'базы данных']",1.0
https://hh.ru/vacancy/130114295,9805,Дата аналитик (Data Analyst),"russ — федеральный оператор наружной рекламы компания представлена во всех федеральных округах, имеет разветвленную сеть филиалов с центральным офисом в москве. количество сотрудников — более 2 300 человек. russ управляет классическими и цифровыми рекламными конструкциями в 150 городах, включая москву и санкт-петербург, а также в городах московской области, размещает рекламу в метрополитенах москвы и санкт-петербурга, в поездах и на вокзалах ржд, и в 19 аэропортах по всей стране, включая внуково и пулково. суммарный охват рекламных конструкций — более 85 млн. человек в месяц. russ является инновационной и технологической компанией, развивает уникальные информационные технологии на рынке наружной рекламы, выводя ooh-сегмент на мировой уровень. под своим брендом компания russ собрала лучшую на рынке команду профессионалов, которые задают тренды для всей отрасли. 2.3k сотрудников в компании 30 лет опыта >150 городов присутствия обязанности: создавать/настраивать и поддерживать отчеты/дашборды по различным бизнес-метрикам компании строить прогнозные модели (финансовых показателей, загрузки инвентаря и т.д.) исследовать и поддерживать систему алертов и мониторингов для отслеживания подозрительных записей в бд взаимодействовать с командой разработки, ds инженеров и dwh при определении необходимых данных для аналитики выполнять разовые запросов от отдела продаж/руководства (ad-hoc запросы, нестандартная аналитика и выгрузки) выполнять информационную поддержку отдела продаж участвовать в работе аналитического центра – самостоятельная аналитика (без поставленного тз) на предмет поиска возможностей развития/усиления отдельных подразделений компании. большинство гипотез/задач в рамках данного направления обсуждается/корректируется в рамках отдела. требования: хорошее знание математики и статистики понимание того, как выглядит техническая инфраструктура, необходимая для анализа и визуализации данных опыт работы в продуктовой аналитике, необходимый для понимания того как работает воронка продаж работа с postgresql, clickhouse, bi-инструментами умение ориентироваться в системах управления проектами (jira, confluence) умение делать выводы, исходя из имеющейся информации навыки: sql – продвинутый уровень (сложные запросы, витрины) excel – продвинутый уровень (сложные формулы, сводные таблицы и самое главное – умение все использовать комбинированно) хорошее знание python и его аналитических библиотек опыт работы с bi-инструментами (datalens, google sheets, tableau, power bi, и др.) условия: трудоустройство по тк рф; белая зарплата ; дмс; дружный коллектив; работа в крупной и стабильной компании. присоединяйся к команде лидера рынка! отправляй свое резюме *по доле операторов наружной рекламы, исследование admetrix, сентябрь 2023 «русс аутдор» представляет бренд russ","['postgresql', 'clickhouse', 'bi-инструментами', 'python', 'аналитических библиотек python']",1.0
https://hh.ru/vacancy/129141737,9806,Продуктовый аналитик,"мы привлекаем амбициозных профессионалов по всей россии, чтобы вместе решать прорывные задачи и создавать инновации. нас уже более 1700 человек обязанности: анализ утилизации ресурсов платформы evolution для прогнозирования закупок нового оборудования. формирование системы операционных метрик по утилизации продуктов на платформе evolution. анализ эффективности использования ресурсов платформы evolution. кросс-продуктовое взаимодействие для анализа эффективности внедряемых\разрабатываемых продуктов на платформе evolution. участие в автоматизации процессов по сбору, хранению, валидации и обработке данных по утилизации ресурсов на платформе evolution. анализ потребления ресурсов внутренними командами\продуктами платформы evolution. создание unit-экономики для новых продуктов. требования: высшее образование: математика, статистика, информатика, data science, экономика или смежные технические/аналитические направления. предпочтительно: степень магистра или дополнительное образование в области анализа данных, бизнес-аналитики или управления продуктами. опыт работы с высоконагруженными данными: от 4+ лет в продуктовой или data-аналитике, желательно в b2b. отраслевая экспертиза: критически важно понимание специфики облачного рынка (iaas/paas), моделей ценообразования и технических основ ключевых сервисов (вычислительные ресурсы, хранение, сети). hard skills: навыки работы с продуктовой аналитикой и bi-системами, умение работать с sql запросами, опыт работы с llm. работа в cloud.ru — это: комфортная среда место, где ты растешь крутая команда еще у нас ооо «облачные технологии» работает под брендом cloud.ru","['sql', 'bi-системы']",3.0
https://hh.ru/vacancy/129562327,9817,Data Engineer,"дмс здоровье сотрудников — наш приоритет. страховка включает медицинское обслуживание и стоматологию. софинансирование обучения хотите развиваться? мы поддержим вас: оплатим до 70% курсов, тренингов и программ повышения квалификации. yourfit — это динамичная команда, создающая широкий ассортимент товаров для спорта, помогающий людям становиться сильнее и гармоничнее. за 5 лет мы прошли путь от идеи до сильного бренда, расширяя ассортимент и рынки — и сейчас ищем талантливых людей, готовых расти вместе с нами. компания занимается продажей на маркетплейсах товаров под собственным брендом. основные задачи, которые вам предстоит решать: работа с данными на всех этапах: интеграция: настройка надежного двустороннего обмена с маркетплейсами и внешними api (заказы, остатки, статусы); сбор и хранение: проектирование оптимальной структуры бд, написание эффективных sql-записей, оптимизация; анализ и визуализация: расчет бизнес-метрик, построение отчетов и создание интерактивных дашбордов (yandex datalens и аналоги); ответственность за качество данных: выявление и исправление системных ошибок в источниках данных. ваши предложения по улучшению будут напрямую влиять на качество аналитики; проектная деятельность: самостоятельное планирование, декомпозиция задач, оценка сроков и ответственность за их выполнение. умение собирать и уточнять требования у бизнеса; что ожидаем от вас: опыт коммерческой разработки на python для парсинга данных; глубокие знания sql и опыт проектирования баз данных; реальный опыт интеграции со сторонними api (rest, graphql); готовность работать в единственном лице, без команды; понимание принципов тестирования (unit-тесты); опыт построения дашбордов и визуализации данных (любой инструмент: datalens, tableau, power bi, superset и т.д.) — будет огромным плюсом; что мы предлагаем кроме заработной платы: реальная возможность повлиять на продукт и архитектуру. ваше мнение будет услышано; сложные и интересные задачи на стыке backend, frontend и data engineering; проект с четкими бизнес-целями, где виден результат вашей работы; расширенный пакет дмс (со стоматологией) после 1 года работы в компании; оплачиваем занятия в тренажерном зале, посещение бассейна; как : напишите нам пару строк о самом сложном проекте или задаче по интеграции/работе с данными, которую вам доводилось решать. приложите ссылку на cv или профиль на github. работай в лучшей команде топ-3 в категории «фитнес и йога»* наши товары входят в тройку лидеров на ozon. 4.9 — средний рейтинг товаров yourfit** высокое качество и доверие покупателей. 1 000 000+ оценок на wildberries наши товары получили миллион отзывов и оценок от реальных клиентов. входим в 3% лучших продавцов wildberries*** один из самых успешных брендов на маркетплейсе среди 500 000+ продавцов. присоединяйся к нам, и вместе мы сделаем спорт ещё более доступным и вдохновляющим для всех! * топ-3 среди товаров в категории ""фитнес и йога"" по данным маркетплейса ozon, по общей сумме заказов, количеству заказанных товаров и доле выкупа, за период 14.04.2025 - 13.07.2025 ** по данным маркетплейсов wildberries и ozon на 16.07.2025 *** по количеству проданных товаров в шт., средней выручке, с учетом количества остатков, среднего % выкупа с учётом возвратов, по состоянию на 15.07.2025 г. ооо ""ебш"" работает под брендом yourfit ключевые навыки etl потоки python sql анализ требований rest api","['etl потоки', 'python', 'sql', 'анализ требований', 'rest api', 'базы данных', 'интеграция со сторонними api (rest, graphql)', 'yandex datalens', 'построение дашбордов и визуализация данных']",3.0
https://hh.ru/vacancy/129537497,9821,Data Analyst Middle (B2C),"наша команда отвечает за управление всеми данными b2c сегмента клиентов сбера. мы уже трансформировали подход к управлению данными, построили единый слой детальных данных и продолжаем развивать его актуальность и полноту. так же перед нами стоят амбициозные задачи построения единого слоя агрегатов и фичей b2c, реализация всего тракта поставки данных в realtime и внедрения нового стека технологий, что позволит создать единую точку для управленческой отчетности, моделей и фронтальных систем, а так же капитализировать данные за счет их многократного переиспользования. мы ищем опытного и амбициозного аналитика данных. обязанности сбор требований от заказчиков для построения витрины/data-продукта создание и согласование методологии расчета атрибутов с заказчиками анализ источников сырых данных и существующих данных детального слоя создание логической и физической модели данных создание прототипов витрин для передачи разработчику тестирование data-продуктов оптимизация etl, создание и автоматизация проверок качества данных. требования высшее образование отличное знание sql (join, cte, оконные функции, фреймы и др.) понимание подходов к построению архитектуры данных (data vault, инман, кимбалл и др.) опыт создания прототипов витрин данных, понимание принципов работы hadoop, spark, iceberg знание принципов поставки данных в realtime/nrt/batch опыт тестирование больших данных, проведение приемо-сдаточных испытаний (пси) практический опыт разработки etl будет преимуществом условия гибридный формат работы в санкт-петербурге: it хаб сбера, уральская, д.1 (ст.метро василеостровская/спортивная) ежегодный пересмотр зарплаты и годовая премия более 400 образовательных программ сберуниверситета для профессионального и карьерного развития расширенный дмс (медицинское страхование), льготное страхование для семьи бесплатная подписка сберпрайм+, скидки на продукты компаний-партнеров вознаграждение за рекомендацию друзей в команду сбера. сбер для it масштабное agile-комьюнити цифровых людей продуктовых команд профессиональных it-сообществ серверов внедрений в год, изменения каждые 30 сек пао сбербанк представляет бренд сбер ключевые навыки sql etl анализ данных","['sql', 'etl']",1.0
